OBJECTID;ID;STADSDEEL;BUURT_CODE;STRAAT;EIGENAAR;BEHEERDER;ONDERHOUDER;SOORT;VOET;ZITOBJECT;AFWERKING;KLEUR;AANLEG_JAAR;STANDPLAATS;LOCATIE;LEVERANCIER;geo_shape;geo_point_2d
1765;11059;Stratum;1221;Kerstroosplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.493309020790663, 51.41955451450207], ""type"": ""Point""}";51.41955451450207, 5.493309020790663
1768;11891;Woensel zuid;1424;;Particulier;Particulier;Particulier;Zitbank;Beton;Kunststof;Lak;Licht bruin;2006;Verharding;Overig;;"{""coordinates"": [5.468753144919851, 51.46334452316295], ""type"": ""Point""}";51.46334452316295, 5.468753144919851
1772;11947;Strijp 1;1621;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Hout;Lak;Groen;2006;Beplanting;Cafetaria;;"{""coordinates"": [5.428412415953297, 51.436284862280615], ""type"": ""Point""}";51.436284862280615, 5.428412415953297
1774;12008;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.447831390671301, 51.456127936867325], ""type"": ""Point""}";51.456127936867325, 5.447831390671301
1777;10231;Centrum;1515;Winkelcentrum Woensel;BOR;BOR Stedelijk;Particulier;Zitbank;Staal;Hout;Lak;Licht bruin;2009;Verharding;Winkel;;"{""coordinates"": [5.475541624488014, 51.468204608157656], ""type"": ""Point""}";51.468204608157656, 5.475541624488014
1778;10234;Centrum;1515;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Winkel;;"{""coordinates"": [5.475674580187082, 51.46774806337429], ""type"": ""Point""}";51.46774806337429, 5.475674580187082
4038;10607;Strijp 1;1622;B.P. 't Ven;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Beplanting;Park;;"{""coordinates"": [5.44463926730356, 51.44216365417074], ""type"": ""Point""}";51.44216365417074, 5.44463926730356
4045;9631;Stratum;1234;Arnaudinaplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Plein;;"{""coordinates"": [5.508088630905617, 51.41976663826], ""type"": ""Point""}";51.41976663826, 5.508088630905617
4051;12232;Stratum;1214;Burghplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Anders;Anders;Grijs;2006;Verharding;Plein;;"{""coordinates"": [5.493916160515349, 51.429500101533286], ""type"": ""Point""}";51.429500101533286, 5.493916160515349
4053;15954;Woensel zuid;1425;;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Beton;Hout;Lak;Licht bruin;;Verharding;Abri;;"{""coordinates"": [5.474807720212538, 51.466885969740645], ""type"": ""Point""}";51.466885969740645, 5.474807720212538
4054;9992;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2010;Gazon;Park;;"{""coordinates"": [5.4435305697996625, 51.455994138794374], ""type"": ""Point""}";51.455994138794374, 5.4435305697996625
4057;12416;Centrum;1111;Hooghuisstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Beton;Anders;Grijs;2006;Verharding;Winkel;;"{""coordinates"": [5.478123764134563, 51.43816830666145], ""type"": ""Point""}";51.43816830666145, 5.478123764134563
4059;8917;Tongelre;1336;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.501318141923821, 51.450859005204585], ""type"": ""Point""}";51.450859005204585, 5.501318141923821
4060;9897;Woensel noord 1;1512;Albertipad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4559739043127555, 51.468663642730235], ""type"": ""Point""}";51.468663642730235, 5.4559739043127555
4065;13725;Woensel zuid;1434;John F Kennedylaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.487220720922336, 51.46238545301604], ""type"": ""Point""}";51.46238545301604, 5.487220720922336
1782;15883;Tongelre;1311;;BOR;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank);Staal;Hout;Onbehandeld;Licht bruin;2015;Beplanting;Overig;Velopa;"{""coordinates"": [5.501063136506231, 51.44402243791969], ""type"": ""Point""}";51.44402243791969, 5.501063136506231
1783;15884;Tongelre;1311;;BOR;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank);Staal;Hout;Onbehandeld;Licht bruin;2015;Beplanting;Overig;Velopa;"{""coordinates"": [5.501231787093026, 51.44405047935879], ""type"": ""Point""}";51.44405047935879, 5.501231787093026
1785;15757;Gestel;1733;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.4315474949854785, 51.41522440729353], ""type"": ""Point""}";51.41522440729353, 5.4315474949854785
1788;15760;Woensel noord 1;1521;;;Sportpark;;;;Anders;;;;;;;"{""coordinates"": [5.431933208653041, 51.48393535796996], ""type"": ""Point""}";51.48393535796996, 5.431933208653041
1789;15763;Gestel;1732;;;BOR Stedelijk;;Zitbank;Staal;Hout;Lak;Donker bruin;;Verharding;School;;"{""coordinates"": [5.441411966138081, 51.416866170021386], ""type"": ""Point""}";51.416866170021386, 5.441411966138081
1790;15765;Gestel;1732;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Staal;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4463459296985315, 51.413018059142956], ""type"": ""Point""}";51.413018059142956, 5.4463459296985315
1793;15768;Tongelre;1321;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.512253651611264, 51.437229679651495], ""type"": ""Point""}";51.437229679651495, 5.512253651611264
1798;15773;Tongelre;1321;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.512319185775878, 51.43724397316361], ""type"": ""Point""}";51.43724397316361, 5.512319185775878
1803;15781;Strijp 2;1633;;;BOR Stedelijk;;Model Eindhoven;Beton;Hout;Lak;Donker bruin;;Verharding;;;"{""coordinates"": [5.417432885021602, 51.43314217372251], ""type"": ""Point""}";51.43314217372251, 5.417432885021602
1805;15784;Strijp 2;1633;;;BOR Stedelijk;;Model Eindhoven;Beton;Hout;Lak;Donker bruin;;Verharding;;;"{""coordinates"": [5.41746946810931, 51.43311903629717], ""type"": ""Point""}";51.43311903629717, 5.41746946810931
1806;15786;Gestel;1723;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.462275621409704, 51.42335581279338], ""type"": ""Point""}";51.42335581279338, 5.462275621409704
1807;15787;Park Meerland;1640;;;BOR Natuur;;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;;Gazon;;;"{""coordinates"": [5.401919523224579, 51.441182376092144], ""type"": ""Point""}";51.441182376092144, 5.401919523224579
1810;15790;Park Meerland;1640;;;BOR Stedelijk;;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;;Verharding;;;"{""coordinates"": [5.400272954273257, 51.44264696556692], ""type"": ""Point""}";51.44264696556692, 5.400272954273257
1811;15791;Gestel;1723;;;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.4695070326049136, 51.42414785058684], ""type"": ""Point""}";51.42414785058684, 5.4695070326049136
1815;15801;Stratum;1223;;;Particulier;;;;;;;;;;;"{""coordinates"": [5.478024601873459, 51.41734604166573], ""type"": ""Point""}";51.41734604166573, 5.478024601873459
1818;15808;Park Henri Dunant;1532;;;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.471674708183935, 51.479713768766445], ""type"": ""Point""}";51.479713768766445, 5.471674708183935
1825;15819;Woensel noord 2;1546;;;Sportpark;;;;;;;;;;;"{""coordinates"": [5.496855624845002, 51.48727289716907], ""type"": ""Point""}";51.48727289716907, 5.496855624845002
1833;15829;Strijp 1;1622;;;Sportpark;;;;;;;;;;;"{""coordinates"": [5.448454370425666, 51.43795949406862], ""type"": ""Point""}";51.43795949406862, 5.448454370425666
1837;12143;Woensel noord 2;1514;Echternachlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.474366854855546, 51.47611997422052], ""type"": ""Point""}";51.47611997422052, 5.474366854855546
1838;12145;Woensel noord 2;1532;Bisschop Bekkerslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.47403388410179, 51.47644160320363], ""type"": ""Point""}";51.47644160320363, 5.47403388410179
1844;12474;Woensel noord 2;1534;Ouverture;BOR;BOR Stedelijk;BOR Stedelijk;Delta;Staal;Hout;Onbehandeld;Licht bruin;2024;Verharding;Plein;Velopa;"{""coordinates"": [5.473640749894069, 51.48914325022398], ""type"": ""Point""}";51.48914325022398, 5.473640749894069
1846;12496;Woensel zuid;1422;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.464779647831509, 51.456262532152095], ""type"": ""Point""}";51.456262532152095, 5.464779647831509
1855;12497;Woensel zuid;1422;Kloosterdreef;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.471129953830213, 51.4564321109043], ""type"": ""Point""}";51.4564321109043, 5.471129953830213
1856;12504;Woensel zuid;1422;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4658694635534495, 51.456475640655995], ""type"": ""Point""}";51.456475640655995, 5.4658694635534495
1857;12522;Woensel zuid;1431;Generaal Coenderslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Winkel;;"{""coordinates"": [5.483521622915524, 51.45902913196497], ""type"": ""Point""}";51.45902913196497, 5.483521622915524
1859;12934;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;2011;Gazon;Park;;"{""coordinates"": [5.407036573684153, 51.44369883871247], ""type"": ""Point""}";51.44369883871247, 5.407036573684153
1860;12886;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Kunststof;Anders;Licht bruin;2011;Beplanting;Park;;"{""coordinates"": [5.4070307731774845, 51.444453070044645], ""type"": ""Point""}";51.444453070044645, 5.4070307731774845
1863;13605;Strijp 2;1635;Waterwereld;BOR;BOR Stedelijk;BOR Stedelijk;;Beton;Hout;Onbehandeld;Licht bruin;2011;Verharding;;;"{""coordinates"": [5.401306763858021, 51.43717430355961], ""type"": ""Point""}";51.43717430355961, 5.401306763858021
1866;8826;Tongelre;1335;Avondroodstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.526951685194104, 51.448182032251424], ""type"": ""Point""}";51.448182032251424, 5.526951685194104
1867;8844;Tongelre;1335;Krommenbeemd;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Anders;Park;;"{""coordinates"": [5.525100145717648, 51.45191729659319], ""type"": ""Point""}";51.45191729659319, 5.525100145717648
1868;8851;Tongelre;1335;Windevlinderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Lak;Anders;2006;Verharding;Park;;"{""coordinates"": [5.521727176552816, 51.45224000528218], ""type"": ""Point""}";51.45224000528218, 5.521727176552816
1869;10241;Woensel noord 1;1522;Marseillelaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.44552995336263, 51.48125629096276], ""type"": ""Point""}";51.48125629096276, 5.44552995336263
1873;9903;Woensel noord 1;1512;B.P. Lieven de Keylaan;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Beits;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.463607054322554, 51.466346073030564], ""type"": ""Point""}";51.466346073030564, 5.463607054322554
1874;9906;Woensel noord 1;1521;Gebroeders Ganslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.435714977932937, 51.47758574198963], ""type"": ""Point""}";51.47758574198963, 5.435714977932937
1884;12608;Gestel;1731;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4472321686657255, 51.42619680240311], ""type"": ""Point""}";51.42619680240311, 5.4472321686657255
1888;12208;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.472291793998065, 51.48164129438061], ""type"": ""Point""}";51.48164129438061, 5.472291793998065
1889;15902;Park Meerland;1640;;BOR;BOR Stedelijk;BOR Stedelijk;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;2017;Verharding;Park;Velopa;"{""coordinates"": [5.411453345415082, 51.44198896929178], ""type"": ""Point""}";51.44198896929178, 5.411453345415082
1891;12230;Stratum;1214;Burghplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Gazon;Plein;;"{""coordinates"": [5.4935989000565915, 51.42934285623693], ""type"": ""Point""}";51.42934285623693, 5.4935989000565915
1892;12233;Stratum;1214;Geldropseweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.4980341790271305, 51.43177088572498], ""type"": ""Point""}";51.43177088572498, 5.4980341790271305
1893;12237;Tongelre;1321;Poeijersstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.508046827263806, 51.436457481791436], ""type"": ""Point""}";51.436457481791436, 5.508046827263806
1894;12505;Woensel zuid;1422;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.46469765594515, 51.45696816053712], ""type"": ""Point""}";51.45696816053712, 5.46469765594515
1896;12514;Woensel zuid;1431;Generaal van der Duynlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.4785429957284375, 51.45789026251852], ""type"": ""Point""}";51.45789026251852, 5.4785429957284375
1897;12521;Woensel zuid;1431;Generaal Coenderslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Winkel;;"{""coordinates"": [5.483509460591611, 51.45897964147392], ""type"": ""Point""}";51.45897964147392, 5.483509460591611
1898;12523;Woensel zuid;1431;Generaal de Collaertpad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.479703017886828, 51.4593735003625], ""type"": ""Point""}";51.4593735003625, 5.479703017886828
1904;9074;Stratum;1223;Ton Smitspark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2011;Gazon;Park;;"{""coordinates"": [5.479970964669694, 51.42355536542572], ""type"": ""Point""}";51.42355536542572, 5.479970964669694
1906;9797;Stratum;1235;Kanunnikensven;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2011;Verharding;Park;;"{""coordinates"": [5.5119965092094345, 51.417237419581156], ""type"": ""Point""}";51.417237419581156, 5.5119965092094345
1918;13722;Woensel zuid;1424;Willem van Kesselstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2023;Verharding;Park;Ergon;"{""coordinates"": [5.467701374840944, 51.46141395245077], ""type"": ""Point""}";51.46141395245077, 5.467701374840944
1921;8517;Woensel noord 2;1546;Buitengebied 489;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.515277496272588, 51.49347723740665], ""type"": ""Point""}";51.49347723740665, 5.515277496272588
1922;8783;Tongelre;1333;Urkhovenseweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Kunststof;Beits;Donker bruin;2006;Beplanting;Overig;;"{""coordinates"": [5.527781237856185, 51.44152567501727], ""type"": ""Point""}";51.44152567501727, 5.527781237856185
1927;9999;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Gazon;Park;;"{""coordinates"": [5.442575975362419, 51.45717178864566], ""type"": ""Point""}";51.45717178864566, 5.442575975362419
1930;9580;Stratum;1222;Gaspeldoornlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Licht bruin;2009;Gazon;Park;;"{""coordinates"": [5.487810014330244, 51.417523404658205], ""type"": ""Point""}";51.417523404658205, 5.487810014330244
1933;10182;Woensel zuid;1424;;Particulier;Particulier;Particulier;Zitbank;Beton;Kunststof;Lak;Licht bruin;2006;Verharding;Overig;;"{""coordinates"": [5.468368277705297, 51.46444963273214], ""type"": ""Point""}";51.46444963273214, 5.468368277705297
1935;10279;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Groen;2006;Beplanting;Park;;"{""coordinates"": [5.42984813997434, 51.447053984293156], ""type"": ""Point""}";51.447053984293156, 5.42984813997434
1942;13597;Strijp 2;1635;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2013;Verharding;;;"{""coordinates"": [5.397253248028723, 51.43953020640735], ""type"": ""Point""}";51.43953020640735, 5.397253248028723
1943;13600;Strijp 2;1635;;Particulier;Particulier;Particulier;Model Eindhoven;Beton;Kunststof;Onbehandeld;Donker bruin;2013;Gazon;;;"{""coordinates"": [5.395648550775393, 51.43766936638199], ""type"": ""Point""}";51.43766936638199, 5.395648550775393
1951;13714;Woensel zuid;1421;1e Franklinstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2013;;;;"{""coordinates"": [5.458503487163667, 51.45339458100883], ""type"": ""Point""}";51.45339458100883, 5.458503487163667
1955;13708;Woensel zuid;1421;Groenewoudseweg;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2013;;;;"{""coordinates"": [5.454702603205419, 51.45316244217855], ""type"": ""Point""}";51.45316244217855, 5.454702603205419
1959;13918;Begraafplaatsen;1224;Algemene Begraafplaats Stratum;Begraafplaats;BOR Stedelijk;Begraafplaats;Model Eindhoven;Beton;Hout;Beits;Donker bruin;;Beplanting;Park;Ergon;"{""coordinates"": [5.494896292817746, 51.408444069778255], ""type"": ""Point""}";51.408444069778255, 5.494896292817746
1963;13441;Gestel;1711;;Particulier;Particulier;Particulier;Zitbank;Staal;Hout;Beits;Licht bruin;2012;Verharding;Plein;;"{""coordinates"": [5.473442427592659, 51.43217769958171], ""type"": ""Point""}";51.43217769958171, 5.473442427592659
1964;9470;Gestel;1724;Test;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.468945607909378, 51.42335991164805], ""type"": ""Point""}";51.42335991164805, 5.468945607909378
1965;14968;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.457637075649287, 51.47544266144457], ""type"": ""Point""}";51.47544266144457, 5.457637075649287
1968;14971;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.45808825516897, 51.47561984137491], ""type"": ""Point""}";51.47561984137491, 5.45808825516897
1969;14972;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.458270320439787, 51.47569100132089], ""type"": ""Point""}";51.47569100132089, 5.458270320439787
1973;14977;Woensel noord 1;1511;;Particulier;Particulier;Niet in bestek;;;;;;;;;;"{""coordinates"": [5.456592646086869, 51.476117599545454], ""type"": ""Point""}";51.476117599545454, 5.456592646086869
1977;8343;Woensel noord 2;1543;de Koppele;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.4898687389476715, 51.4786018278969], ""type"": ""Point""}";51.4786018278969, 5.4898687389476715
1981;11838;Strijp 1;1615;Frederiklaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.460278590318474, 51.44314431656869], ""type"": ""Point""}";51.44314431656869, 5.460278590318474
1990;15223;Woensel zuid;1411;;BOR;BOR Stedelijk;;;;;;;;;;;"{""coordinates"": [5.463322599527863, 51.44667065040753], ""type"": ""Point""}";51.44667065040753, 5.463322599527863
1997;13851;Woensel noord 2;1543;Boekweitstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;Kunststof;;;2011;;;;"{""coordinates"": [5.495964452682619, 51.47617054752967], ""type"": ""Point""}";51.47617054752967, 5.495964452682619
1998;10226;Woensel noord 1;1513;Elckerlyclaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2010;Gazon;Park;;"{""coordinates"": [5.466261078997401, 51.474102037965444], ""type"": ""Point""}";51.474102037965444, 5.466261078997401
2000;13742;Woensel noord 1;1531;Noordzeelaan;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2012;;;;"{""coordinates"": [5.465982478020772, 51.48059857551869], ""type"": ""Point""}";51.48059857551869, 5.465982478020772
2004;12227;Gestel;1724;Test;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4679249815680855, 51.41804164943801], ""type"": ""Point""}";51.41804164943801, 5.4679249815680855
